goos: darwin
goarch: arm64
pkg: github.com/pelletier/go-toml/v2/benchmark
cpu: Apple M1 Pro
BenchmarkUnmarshalDataset/config-8         	      45	  12363345 ns/op	  84.82 MB/s	 5767481 B/op	  225514 allocs/op
BenchmarkUnmarshalDataset/config-8         	      49	  12359816 ns/op	  84.85 MB/s	 5767484 B/op	  225514 allocs/op
BenchmarkUnmarshalDataset/config-8         	      48	  12239554 ns/op	  85.68 MB/s	 5767478 B/op	  225514 allocs/op
BenchmarkUnmarshalDataset/config-8         	      49	  12323233 ns/op	  85.10 MB/s	 5767473 B/op	  225514 allocs/op
BenchmarkUnmarshalDataset/config-8         	      48	  12398476 ns/op	  84.58 MB/s	 5767475 B/op	  225514 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47469972 ns/op	  46.37 MB/s	79943170 B/op	  670380 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  48212465 ns/op	  45.66 MB/s	79942708 B/op	  670380 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47451024 ns/op	  46.39 MB/s	79942725 B/op	  670380 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47524424 ns/op	  46.32 MB/s	79942724 B/op	  670380 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47802549 ns/op	  46.05 MB/s	79942725 B/op	  670380 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      42	  14865497 ns/op	  37.54 MB/s	34469236 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      42	  14704689 ns/op	  37.95 MB/s	34469229 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      42	  14668343 ns/op	  38.04 MB/s	34469210 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      40	  14708446 ns/op	  37.94 MB/s	34469290 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      40	  14800278 ns/op	  37.70 MB/s	34469298 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	     100	   6202603 ns/op	  71.24 MB/s	12530677 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      96	   6240645 ns/op	  70.81 MB/s	12530661 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      94	   6223352 ns/op	  71.00 MB/s	12530831 B/op	   55649 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      98	   6160636 ns/op	  71.73 MB/s	12530658 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      96	   6214065 ns/op	  71.11 MB/s	12530828 B/op	   55649 allocs/op
BenchmarkUnmarshalDataset/code-8           	       9	  58648051 ns/op	  45.76 MB/s	21365720 B/op	 1013325 allocs/op
BenchmarkUnmarshalDataset/code-8           	       9	  58226199 ns/op	  46.10 MB/s	21365695 B/op	 1013325 allocs/op
BenchmarkUnmarshalDataset/code-8           	       9	  59129949 ns/op	  45.39 MB/s	21365700 B/op	 1013325 allocs/op
BenchmarkUnmarshalDataset/code-8           	       9	  58266227 ns/op	  46.06 MB/s	21365705 B/op	 1013325 allocs/op
BenchmarkUnmarshalDataset/code-8           	       9	  58390116 ns/op	  45.97 MB/s	21365691 B/op	 1013325 allocs/op
BenchmarkUnmarshalDataset/example-8        	    4978	    110439 ns/op	  73.34 MB/s	  185166 B/op	    1327 allocs/op
BenchmarkUnmarshalDataset/example-8        	    5265	    109660 ns/op	  73.86 MB/s	  185167 B/op	    1327 allocs/op
BenchmarkUnmarshalDataset/example-8        	    5043	    109536 ns/op	  73.95 MB/s	  185169 B/op	    1327 allocs/op
BenchmarkUnmarshalDataset/example-8        	    5553	    109511 ns/op	  73.97 MB/s	  185155 B/op	    1327 allocs/op
BenchmarkUnmarshalDataset/example-8        	    5468	    109927 ns/op	  73.69 MB/s	  185162 B/op	    1327 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	 1683421	       350.3 ns/op	  31.40 MB/s	     805 B/op	       9 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	 1693832	       352.6 ns/op	  31.20 MB/s	     805 B/op	       9 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	 1709322	       353.0 ns/op	  31.16 MB/s	     805 B/op	       9 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	 1704961	       351.5 ns/op	  31.30 MB/s	     805 B/op	       9 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	 1715794	       359.1 ns/op	  30.63 MB/s	     805 B/op	       9 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	 1000000	       554.7 ns/op	  19.83 MB/s	    1133 B/op	      13 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	 1000000	       513.5 ns/op	  21.42 MB/s	    1133 B/op	      13 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	 1000000	       503.4 ns/op	  21.85 MB/s	    1133 B/op	      13 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	 1000000	       507.8 ns/op	  21.66 MB/s	    1133 B/op	      13 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	 1000000	       501.0 ns/op	  21.95 MB/s	    1133 B/op	      13 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   19172	     31056 ns/op	 168.76 MB/s	   15862 B/op	     159 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   19022	     31368 ns/op	 167.08 MB/s	   15863 B/op	     159 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   19196	     31470 ns/op	 166.54 MB/s	   15862 B/op	     159 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   19002	     31394 ns/op	 166.94 MB/s	   15862 B/op	     159 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   19246	     31160 ns/op	 168.20 MB/s	   15862 B/op	     159 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	   13285	     44802 ns/op	 116.98 MB/s	   33198 B/op	     627 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	   13233	     44792 ns/op	 117.01 MB/s	   33198 B/op	     627 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	   13298	     45830 ns/op	 114.36 MB/s	   33198 B/op	     627 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	   13098	     49274 ns/op	 106.36 MB/s	   33198 B/op	     627 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	   13161	     45059 ns/op	 116.32 MB/s	   33198 B/op	     627 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   77437	      7493 ns/op	  72.87 MB/s	    7624 B/op	     145 allocs/op
