goos: darwin
goarch: arm64
pkg: github.com/pelletier/go-toml/v2/benchmark
cpu: Apple M1 Pro
BenchmarkUnmarshalDataset/config-8         	      45	  12159577 ns/op	  86.24 MB/s	 5716847 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      49	  12222595 ns/op	  85.80 MB/s	 5716835 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      49	  12211948 ns/op	  85.87 MB/s	 5716833 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      48	  12198701 ns/op	  85.97 MB/s	 5716827 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      48	  12238521 ns/op	  85.69 MB/s	 5716836 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47276799 ns/op	  46.56 MB/s	79942733 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  46997146 ns/op	  46.84 MB/s	79943143 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47084934 ns/op	  46.75 MB/s	79942737 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47068264 ns/op	  46.77 MB/s	79942717 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47230038 ns/op	  46.61 MB/s	79942718 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      42	  14720920 ns/op	  37.91 MB/s	34469231 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      42	  14641325 ns/op	  38.11 MB/s	34469206 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      40	  14674856 ns/op	  38.03 MB/s	34469201 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      40	  14576685 ns/op	  38.28 MB/s	34469193 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      39	  14791355 ns/op	  37.73 MB/s	34469230 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	     100	   6185102 ns/op	  71.44 MB/s	12530890 B/op	   55649 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      92	   6209184 ns/op	  71.17 MB/s	12530643 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      96	   6183064 ns/op	  71.47 MB/s	12530725 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      98	   6162787 ns/op	  71.70 MB/s	12530656 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	     100	   6193368 ns/op	  71.35 MB/s	12530655 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/code-8           	       9	  57500718 ns/op	  46.68 MB/s	21263260 B/op	 1000520 allocs/op
BenchmarkUnmarshalDataset/code-8           	       9	  57348644 ns/op	  46.80 MB/s	21263256 B/op	 1000520 allocs/op
