goos: darwin
goarch: arm64
pkg: github.com/pelletier/go-toml/v2/benchmark
cpu: Apple M1 Pro
BenchmarkUnmarshal/ReferenceFile/map-8     	   13266	     45578 ns/op	 114.99 MB/s	   33198 B/op	     627 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	   13191	     45814 ns/op	 114.40 MB/s	   33198 B/op	     627 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   78775	      7602 ns/op	  71.82 MB/s	    7624 B/op	     145 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   78319	      7652 ns/op	  71.35 MB/s	    7624 B/op	     145 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   79790	      7582 ns/op	  72.02 MB/s	    7624 B/op	     145 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   77635	      7579 ns/op	  72.04 MB/s	    7624 B/op	     145 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   81048	      7642 ns/op	  71.45 MB/s	    7624 B/op	     145 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 2228338	       267.5 ns/op	  44.87 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 2232738	       270.9 ns/op	  44.30 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 2215496	       270.3 ns/op	  44.39 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 2225596	       269.1 ns/op	  44.59 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 2243685	       270.0 ns/op	  44.45 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	 1627668	       368.8 ns/op	  32.54 MB/s	     272 B/op	       9 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	 1639712	       372.3 ns/op	  32.23 MB/s	     272 B/op	       9 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	 1600994	       368.6 ns/op	  32.55 MB/s	     272 B/op	       9 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	 1629476	       368.7 ns/op	  32.54 MB/s	     272 B/op	       9 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	 1635109	       370.5 ns/op	  32.39 MB/s	     272 B/op	       9 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   26836	     22302 ns/op	  91.92 MB/s	   27536 B/op	     218 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   26929	     22169 ns/op	  92.47 MB/s	   27536 B/op	     218 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   27033	     22296 ns/op	  91.94 MB/s	   27536 B/op	     218 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   26805	     22568 ns/op	  90.84 MB/s	   27536 B/op	     218 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   26850	     23726 ns/op	  86.40 MB/s	   27536 B/op	     218 allocs/op
BenchmarkMarshal/ReferenceFile/map-8       	   19759	     29576 ns/op	  67.69 MB/s	   28064 B/op	     429 allocs/op
BenchmarkMarshal/ReferenceFile/map-8       	   20143	     29470 ns/op	  67.93 MB/s	   28064 B/op	     429 allocs/op
BenchmarkMarshal/ReferenceFile/map-8       	   20246	     29589 ns/op	  67.66 MB/s	   28064 B/op	     429 allocs/op
BenchmarkMarshal/ReferenceFile/map-8       	   20131	     29762 ns/op	  67.27 MB/s	   28064 B/op	     429 allocs/op
BenchmarkMarshal/ReferenceFile/map-8       	   20361	     29702 ns/op	  67.40 MB/s	   28064 B/op	     429 allocs/op
BenchmarkMarshal/HugoFrontMatter-8         	  105492	      5645 ns/op	  92.47 MB/s	    5808 B/op	      85 allocs/op
BenchmarkMarshal/HugoFrontMatter-8         	  103801	      5696 ns/op	  91.64 MB/s	    5808 B/op	      85 allocs/op
BenchmarkMarshal/HugoFrontMatter-8         	  103578	      5699 ns/op	  91.59 MB/s	    5808 B/op	      85 allocs/op
BenchmarkMarshal/HugoFrontMatter-8         	  103838	      5679 ns/op	  91.92 MB/s	    5808 B/op	      85 allocs/op
BenchmarkMarshal/HugoFrontMatter-8         	  105837	      5735 ns/op	  91.02 MB/s	    5808 B/op	      85 allocs/op
BenchmarkRealWorldContainerdConfig-8       	   22507	     26903 ns/op	 101.14 MB/s	   22376 B/op	     390 allocs/op
BenchmarkRealWorldContainerdConfig-8       	   21976	     27160 ns/op	 100.18 MB/s	   22376 B/op	     390 allocs/op
BenchmarkRealWorldContainerdConfig-8       	   22358	     26812 ns/op	 101.48 MB/s	   22376 B/op	     390 allocs/op
BenchmarkRealWorldContainerdConfig-8       	   20649	     28058 ns/op	  96.98 MB/s	   22376 B/op	     390 allocs/op
BenchmarkRealWorldContainerdConfig-8       	   22213	     27359 ns/op	  99.46 MB/s	   22376 B/op	     390 allocs/op
BenchmarkRealWorldViperRead-8              	   55252	     11070 ns/op	  58.54 MB/s	   10608 B/op	     196 allocs/op
BenchmarkRealWorldViperRead-8              	   54217	     10919 ns/op	  59.35 MB/s	   10608 B/op	     196 allocs/op
BenchmarkRealWorldViperRead-8              	   54535	     10938 ns/op	  59.24 MB/s	   10608 B/op	     196 allocs/op
BenchmarkRealWorldViperRead-8              	   55694	     10999 ns/op	  58.92 MB/s	   10608 B/op	     196 allocs/op
BenchmarkRealWorldViperRead-8              	   54525	     10998 ns/op	  58.92 MB/s	   10608 B/op	     196 allocs/op
