goos: darwin
goarch: arm64
pkg: github.com/pelletier/go-toml/v2/benchmark
cpu: Apple M1 Pro
BenchmarkUnmarshalDataset/config-8         	      45	  12361794 ns/op	  84.83 MB/s	 5716828 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      48	  12357325 ns/op	  84.86 MB/s	 5716947 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      48	  12300179 ns/op	  85.26 MB/s	 5716833 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      48	  12313642 ns/op	  85.16 MB/s	 5716837 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      48	  12354913 ns/op	  84.88 MB/s	 5716834 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47518302 ns/op	  46.33 MB/s	79942742 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47689205 ns/op	  46.16 MB/s	79942717 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47502806 ns/op	  46.34 MB/s	79942748 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47429767 ns/op	  46.41 MB/s	79942732 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	      12	  47594441 ns/op	  46.25 MB/s	79942706 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      42	  15017123 ns/op	  37.16 MB/s	34469185 B/op	  178002 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      42	  14864019 ns/op	  37.54 MB/s	34469292 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      42	  14807485 ns/op	  37.69 MB/s	34469244 B/op	  178002 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      40	  14982391 ns/op	  37.25 MB/s	34469193 B/op	  178002 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      38	  15480649 ns/op	  36.05 MB/s	34469202 B/op	  178002 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      97	   6213184 ns/op	  71.12 MB/s	12530658 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      99	   6198544 ns/op	  71.29 MB/s	12530742 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      94	   6188939 ns/op	  71.40 MB/s	12530832 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      91	   6167564 ns/op	  71.65 MB/s	12530655 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      96	   6157013 ns/op	  71.77 MB/s	12530744 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/code-8           	       9	  57907060 ns/op	  46.35 MB/s	21263265 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/code-8           	       9	  58170343 ns/op	  46.14 MB/s	21263288 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/code-8           	       9	  58056060 ns/op	  46.23 MB/s	21263283 B/op	 1000519 allocs/op
