goos: linux
goarch: amd64
pkg: github.com/pelletier/go-toml/v2/benchmark
cpu: AMD Ryzen Threadripper PRO 3975WX 32-Cores     
BenchmarkUnmarshalDataset/config-8         	      20	  26194129 ns/op	  40.04 MB/s	 5717122 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      22	  25603147 ns/op	  40.96 MB/s	 5716857 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      20	  26003518 ns/op	  40.33 MB/s	 5716855 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      22	  25768548 ns/op	  40.70 MB/s	 5716842 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  25602630 ns/op	  40.96 MB/s	 5716844 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  97581056 ns/op	  22.56 MB/s	79942784 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  96437544 ns/op	  22.83 MB/s	79942741 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	 100530417 ns/op	  21.90 MB/s	79942781 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  96409153 ns/op	  22.83 MB/s	79942706 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  97567356 ns/op	  22.56 MB/s	79942778 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      18	  37871774 ns/op	  14.73 MB/s	34469321 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      15	  36925292 ns/op	  15.11 MB/s	34469448 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      16	  35898388 ns/op	  15.54 MB/s	34469238 B/op	  178002 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      15	  37898717 ns/op	  14.72 MB/s	34469254 B/op	  178002 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      16	  39167985 ns/op	  14.25 MB/s	34469235 B/op	  178002 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      46	  14321325 ns/op	  30.86 MB/s	12530616 B/op	   55647 allocs/op
