goos: linux
goarch: amd64
pkg: github.com/pelletier/go-toml/v2/benchmark
cpu: AMD Ryzen Threadripper PRO 3975WX 32-Cores     
BenchmarkUnmarshalDataset/config-8         	      21	  26496701 ns/op	  39.58 MB/s	 5716847 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  26770445 ns/op	  39.17 MB/s	 5716845 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  26325278 ns/op	  39.84 MB/s	 5716836 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  26122084 ns/op	  40.15 MB/s	 5716865 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      24	  27209046 ns/op	  38.54 MB/s	 5716848 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  99516674 ns/op	  22.12 MB/s	79942778 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  92885758 ns/op	  23.70 MB/s	79942720 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  93370581 ns/op	  23.58 MB/s	79942749 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  94911433 ns/op	  23.19 MB/s	79942746 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  95664392 ns/op	  23.01 MB/s	79942709 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      16	  34503020 ns/op	  16.17 MB/s	34469231 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      16	  35267152 ns/op	  15.82 MB/s	34469370 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      16	  36223670 ns/op	  15.41 MB/s	34469328 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      15	  36578177 ns/op	  15.26 MB/s	34469777 B/op	  178005 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      16	  35339577 ns/op	  15.79 MB/s	34469314 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      44	  15003941 ns/op	  29.45 MB/s	12530657 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      46	  14431670 ns/op	  30.62 MB/s	12530812 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      39	  14114088 ns/op	  31.31 MB/s	12530673 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      37	  14423190 ns/op	  30.64 MB/s	12530664 B/op	   55648 allocs/op
