goos: linux
goarch: amd64
pkg: github.com/pelletier/go-toml/v2/benchmark
cpu: AMD Ryzen Threadripper PRO 3975WX 32-Cores     
BenchmarkUnmarshalDataset/config-8         	      20	  26789071 ns/op	  39.15 MB/s	 5716846 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      20	  28388383 ns/op	  36.94 MB/s	 5716844 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      20	  26479044 ns/op	  39.60 MB/s	 5716845 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  26532470 ns/op	  39.52 MB/s	 5716847 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      22	  27878367 ns/op	  37.62 MB/s	 5716859 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  94684692 ns/op	  23.25 MB/s	79942781 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  98016673 ns/op	  22.46 MB/s	79942706 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  97224192 ns/op	  22.64 MB/s	79942762 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  99213693 ns/op	  22.19 MB/s	79942752 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  96204894 ns/op	  22.88 MB/s	79942746 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      18	  35827819 ns/op	  15.58 MB/s	34469308 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      15	  34345437 ns/op	  16.25 MB/s	34469277 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      14	  36464767 ns/op	  15.30 MB/s	34469304 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      16	  33898298 ns/op	  16.46 MB/s	34469416 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      14	  36999410 ns/op	  15.08 MB/s	34469644 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      46	  14506984 ns/op	  30.46 MB/s	12530644 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      40	  14372924 ns/op	  30.74 MB/s	12530634 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      44	  14767261 ns/op	  29.92 MB/s	12530646 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      42	  14640080 ns/op	  30.18 MB/s	12530635 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      37	  15127337 ns/op	  29.21 MB/s	12530637 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 114430316 ns/op	  23.46 MB/s	21263264 B/op	 1000520 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 113171583 ns/op	  23.72 MB/s	21263324 B/op	 1000520 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 113238781 ns/op	  23.70 MB/s	21263299 B/op	 1000520 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 118096550 ns/op	  22.73 MB/s	21263401 B/op	 1000521 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 112603920 ns/op	  23.84 MB/s	21263264 B/op	 1000520 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2688	    209573 ns/op	  38.65 MB/s	  185194 B/op	    1327 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2827	    209452 ns/op	  38.67 MB/s	  185194 B/op	    1327 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2918	    206794 ns/op	  39.17 MB/s	  185190 B/op	    1327 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2811	    223711 ns/op	  36.21 MB/s	  185201 B/op	    1327 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2820	    207976 ns/op	  38.95 MB/s	  185199 B/op	    1327 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  763933	       744.9 ns/op	  14.77 MB/s	     805 B/op	       9 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  828902	       730.1 ns/op	  15.07 MB/s	     805 B/op	       9 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  713328	       705.5 ns/op	  15.59 MB/s	     805 B/op	       9 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  763681	       690.7 ns/op	  15.93 MB/s	     805 B/op	       9 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  804544	       708.7 ns/op	  15.52 MB/s	     805 B/op	       9 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	  566984	      1025 ns/op	  10.74 MB/s	    1133 B/op	      13 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	  544328	      1024 ns/op	  10.74 MB/s	    1133 B/op	      13 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	  536827	       995.6 ns/op	  11.05 MB/s	    1133 B/op	      13 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	  509638	      1055 ns/op	  10.42 MB/s	    1133 B/op	      13 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	  550912	      1006 ns/op	  10.94 MB/s	    1133 B/op	      13 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   10000	     56867 ns/op	  92.16 MB/s	   15863 B/op	     159 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   10000	     57491 ns/op	  91.16 MB/s	   15863 B/op	     159 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   10000	     57978 ns/op	  90.40 MB/s	   15863 B/op	     159 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   10000	     56374 ns/op	  92.97 MB/s	   15863 B/op	     159 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   10000	     55569 ns/op	  94.32 MB/s	   15863 B/op	     159 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	    6742	     87228 ns/op	  60.08 MB/s	   33183 B/op	     620 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	    6496	     85855 ns/op	  61.04 MB/s	   33184 B/op	     620 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	    6398	     89807 ns/op	  58.36 MB/s	   33184 B/op	     620 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	    6628	     85500 ns/op	  61.30 MB/s	   33184 B/op	     620 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	    6274	     84980 ns/op	  61.67 MB/s	   33183 B/op	     620 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   37438	     15717 ns/op	  34.74 MB/s	    7608 B/op	     143 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   38930	     15419 ns/op	  35.41 MB/s	    7608 B/op	     143 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   39885	     15260 ns/op	  35.78 MB/s	    7608 B/op	     143 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   39829	     15127 ns/op	  36.09 MB/s	    7608 B/op	     143 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   38868	     15018 ns/op	  36.36 MB/s	    7608 B/op	     143 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 1257410	       481.0 ns/op	  24.95 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 1264581	       482.8 ns/op	  24.86 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 1242928	       485.9 ns/op	  24.70 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 1236022	       488.5 ns/op	  24.57 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 1233548	       486.7 ns/op	  24.65 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	  803401	       712.6 ns/op	  16.84 MB/s	     272 B/op	       9 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	  767714	       731.0 ns/op	  16.42 MB/s	     272 B/op	       9 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	  795560	       701.1 ns/op	  17.12 MB/s	     272 B/op	       9 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	  814724	       759.8 ns/op	  15.79 MB/s	     272 B/op	       9 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	  789128	       717.0 ns/op	  16.74 MB/s	     272 B/op	       9 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   14583	     41754 ns/op	  49.26 MB/s	   27704 B/op	     226 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   13984	     41618 ns/op	  49.43 MB/s	   27704 B/op	     226 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   14020	     43119 ns/op	  47.70 MB/s	   27704 B/op	     226 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   14367	     40677 ns/op	  50.57 MB/s	   27704 B/op	     226 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   14616	     40657 ns/op	  50.59 MB/s	   27704 B/op	     226 allocs/op
BenchmarkMarshal/ReferenceFile/map-8       	    9710	     57476 ns/op	  34.90 MB/s	   28064 B/op	     429 allocs/op
BenchmarkMarshal/ReferenceFile/map-8       	   10000	     57589 ns/op	  34.83 MB/s	   28064 B/op	     429 allocs/op
BenchmarkMarshal/ReferenceFile/map-8       	    9517	     55312 ns/op	  36.27 MB/s	   28064 B/op	     429 allocs/op
BenchmarkMarshal/ReferenceFile/map-8       	    9740	     55853 ns/op	  35.92 MB/s	   28064 B/op	     429 allocs/op
BenchmarkMarshal/ReferenceFile/map-8       	    9625	     55294 ns/op	  36.28 MB/s	   28064 B/op	     429 allocs/op
BenchmarkMarshal/HugoFrontMatter-8         	   58712	     10604 ns/op	  49.32 MB/s	    5808 B/op	      85 allocs/op
BenchmarkMarshal/HugoFrontMatter-8         	   58042	     10222 ns/op	  51.16 MB/s	    5808 B/op	      85 allocs/op
BenchmarkMarshal/HugoFrontMatter-8         	   56346	     10437 ns/op	  50.11 MB/s	    5808 B/op	      85 allocs/op
BenchmarkMarshal/HugoFrontMatter-8         	   55782	     10615 ns/op	  49.27 MB/s	    5808 B/op	      85 allocs/op
BenchmarkMarshal/HugoFrontMatter-8         	   56054	     10591 ns/op	  49.38 MB/s	    5808 B/op	      85 allocs/op
BenchmarkRealWorldContainerdConfig-8       	   10000	     54750 ns/op	  49.70 MB/s	   22376 B/op	     390 allocs/op
BenchmarkRealWorldContainerdConfig-8       	   10000	     54265 ns/op	  50.14 MB/s	   22376 B/op	     390 allocs/op
BenchmarkRealWorldContainerdConfig-8       	    9976	     54904 ns/op	  49.56 MB/s	   22376 B/op	     390 allocs/op
BenchmarkRealWorldContainerdConfig-8       	   10000	     55260 ns/op	  49.24 MB/s	   22376 B/op	     390 allocs/op
BenchmarkRealWorldContainerdConfig-8       	   10000	     54884 ns/op	  49.58 MB/s	   22376 B/op	     390 allocs/op
BenchmarkRealWorldViperRead-8              	   25932	     23089 ns/op	  28.06 MB/s	   10608 B/op	     196 allocs/op
BenchmarkRealWorldViperRead-8              	   26118	     23343 ns/op	  27.76 MB/s	   10608 B/op	     196 allocs/op
BenchmarkRealWorldViperRead-8              	   25839	     23214 ns/op	  27.91 MB/s	   10608 B/op	     196 allocs/op
