goos: linux
goarch: amd64
pkg: github.com/pelletier/go-toml/v2/benchmark
cpu: AMD Ryzen Threadripper PRO 3975WX 32-Cores     
BenchmarkUnmarshalDataset/config-8         	      22	  29431473 ns/op	  35.63 MB/s	 5717121 B/op	  219184 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  27292001 ns/op	  38.42 MB/s	 5716856 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      22	  26787297 ns/op	  39.15 MB/s	 5716838 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  26539164 ns/op	  39.51 MB/s	 5716868 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  26786203 ns/op	  39.15 MB/s	 5716884 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	 100714853 ns/op	  21.86 MB/s	79942714 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  99101671 ns/op	  22.21 MB/s	79942709 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	 102036542 ns/op	  21.57 MB/s	79942760 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  93650998 ns/op	  23.51 MB/s	79942722 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       6	  92777597 ns/op	  23.73 MB/s	79942733 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      15	  37078236 ns/op	  15.05 MB/s	34469270 B/op	  178002 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      16	  36727126 ns/op	  15.19 MB/s	34469277 B/op	  178002 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      15	  38410219 ns/op	  14.53 MB/s	34469754 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      15	  36777055 ns/op	  15.17 MB/s	34469608 B/op	  178005 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      15	  35456338 ns/op	  15.74 MB/s	34469305 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      44	  13705325 ns/op	  32.24 MB/s	12530834 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      45	  13786054 ns/op	  32.05 MB/s	12531000 B/op	   55648 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      40	  14242319 ns/op	  31.03 MB/s	12530663 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      40	  13774328 ns/op	  32.08 MB/s	12530646 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      42	  13573979 ns/op	  32.55 MB/s	12530689 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 111108462 ns/op	  24.16 MB/s	21263353 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 110195618 ns/op	  24.36 MB/s	21263312 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 111435025 ns/op	  24.09 MB/s	21263299 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 110883108 ns/op	  24.21 MB/s	21263248 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 110323327 ns/op	  24.33 MB/s	21263257 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/example-8        	    3246	    193615 ns/op	  41.84 MB/s	  185188 B/op	    1326 allocs/op
BenchmarkUnmarshalDataset/example-8        	    3021	    210253 ns/op	  38.52 MB/s	  185193 B/op	    1326 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2583	    198114 ns/op	  40.89 MB/s	  185178 B/op	    1326 allocs/op
BenchmarkUnmarshalDataset/example-8        	    3060	    214572 ns/op	  37.75 MB/s	  185181 B/op	    1326 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2793	    192712 ns/op	  42.03 MB/s	  185176 B/op	    1326 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  958548	       647.4 ns/op	  16.99 MB/s	     805 B/op	       8 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  855216	       714.6 ns/op	  15.39 MB/s	     805 B/op	       8 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  900542	       790.5 ns/op	  13.92 MB/s	     805 B/op	       8 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  835892	       731.2 ns/op	  15.04 MB/s	     805 B/op	       8 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  793525	       640.3 ns/op	  17.18 MB/s	     805 B/op	       8 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	  612422	       932.3 ns/op	  11.80 MB/s	    1133 B/op	      12 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	  531362	      1051 ns/op	  10.47 MB/s	    1133 B/op	      12 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	  580225	      1080 ns/op	  10.18 MB/s	    1133 B/op	      12 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	  561126	       916.6 ns/op	  12.00 MB/s	    1133 B/op	      12 allocs/op
BenchmarkUnmarshal/SimpleDocument/map-8    	  572948	       974.9 ns/op	  11.28 MB/s	    1133 B/op	      12 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   10000	     53642 ns/op	  97.70 MB/s	   15863 B/op	     158 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   10000	     53492 ns/op	  97.98 MB/s	   15863 B/op	     158 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   10000	     57768 ns/op	  90.73 MB/s	   15863 B/op	     158 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   10000	     58636 ns/op	  89.38 MB/s	   15864 B/op	     158 allocs/op
BenchmarkUnmarshal/ReferenceFile/struct-8  	   10000	     53748 ns/op	  97.51 MB/s	   15863 B/op	     158 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	    6882	     82788 ns/op	  63.31 MB/s	   33184 B/op	     619 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	    6535	     82448 ns/op	  63.57 MB/s	   33185 B/op	     619 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	    6601	     79333 ns/op	  66.06 MB/s	   33183 B/op	     619 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	    7614	     81791 ns/op	  64.08 MB/s	   33185 B/op	     619 allocs/op
BenchmarkUnmarshal/ReferenceFile/map-8     	    6532	     80243 ns/op	  65.31 MB/s	   33184 B/op	     619 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   42597	     15038 ns/op	  36.31 MB/s	    7608 B/op	     142 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   41931	     15094 ns/op	  36.17 MB/s	    7608 B/op	     142 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   38250	     15397 ns/op	  35.46 MB/s	    7608 B/op	     142 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   41044	     15434 ns/op	  35.38 MB/s	    7608 B/op	     142 allocs/op
BenchmarkUnmarshal/HugoFrontMatter-8       	   34188	     16649 ns/op	  32.79 MB/s	    7608 B/op	     142 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 1259826	       481.4 ns/op	  24.93 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 1264838	       477.8 ns/op	  25.11 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 1000000	       504.3 ns/op	  23.79 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 1259348	       505.9 ns/op	  23.72 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/struct-8   	 1261976	       482.3 ns/op	  24.88 MB/s	     232 B/op	       7 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	  879562	       599.2 ns/op	  20.03 MB/s	     248 B/op	       8 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	  899134	       600.2 ns/op	  19.99 MB/s	     248 B/op	       8 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	  893218	       600.9 ns/op	  19.97 MB/s	     248 B/op	       8 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	  877758	       599.0 ns/op	  20.03 MB/s	     248 B/op	       8 allocs/op
BenchmarkMarshal/SimpleDocument/map-8      	  854882	       594.5 ns/op	  20.19 MB/s	     248 B/op	       8 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   15885	     39707 ns/op	  51.80 MB/s	   27704 B/op	     226 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   15766	     40131 ns/op	  51.26 MB/s	   27704 B/op	     226 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   15571	     37604 ns/op	  54.70 MB/s	   27704 B/op	     226 allocs/op
BenchmarkMarshal/ReferenceFile/struct-8    	   15130	     40131 ns/op	  51.26 MB/s	   27704 B/op	     226 allocs/op
