goos: linux
goarch: amd64
pkg: github.com/pelletier/go-toml/v2/benchmark
cpu: AMD Ryzen Threadripper PRO 3975WX 32-Cores     
BenchmarkUnmarshalDataset/config-8         	      20	  26434453 ns/op	  39.67 MB/s	 5717140 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  26791626 ns/op	  39.14 MB/s	 5716884 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  26692840 ns/op	  39.29 MB/s	 5716852 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  26688313 ns/op	  39.29 MB/s	 5716865 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/config-8         	      21	  26546239 ns/op	  39.50 MB/s	 5716846 B/op	  219183 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       5	 107346051 ns/op	  20.51 MB/s	79942841 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       5	 108699409 ns/op	  20.25 MB/s	79942832 B/op	  670379 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       5	 115843825 ns/op	  19.00 MB/s	79942771 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       5	 101247590 ns/op	  21.74 MB/s	79942716 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/canada-8         	       5	 100088975 ns/op	  21.99 MB/s	79942761 B/op	  670378 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      16	  36011991 ns/op	  15.50 MB/s	34469336 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      14	  40250148 ns/op	  13.86 MB/s	34469314 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      15	  37876475 ns/op	  14.73 MB/s	34469216 B/op	  178002 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      14	  37387176 ns/op	  14.93 MB/s	34469396 B/op	  178003 allocs/op
BenchmarkUnmarshalDataset/citm_catalog-8   	      14	  39582403 ns/op	  14.10 MB/s	34469396 B/op	  178004 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      39	  14904604 ns/op	  29.65 MB/s	12530630 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      37	  13943812 ns/op	  31.69 MB/s	12530645 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      43	  14193603 ns/op	  31.13 MB/s	12531008 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      43	  14298813 ns/op	  30.90 MB/s	12530629 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/twitter-8        	      42	  14311958 ns/op	  30.88 MB/s	12530808 B/op	   55647 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 114525400 ns/op	  23.44 MB/s	21263312 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 113998250 ns/op	  23.54 MB/s	21263276 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 118309905 ns/op	  22.69 MB/s	21263292 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 113254402 ns/op	  23.70 MB/s	21263286 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/code-8           	       5	 113872050 ns/op	  23.57 MB/s	21263286 B/op	 1000519 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2955	    203447 ns/op	  39.81 MB/s	  185201 B/op	    1326 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2848	    217299 ns/op	  37.28 MB/s	  185194 B/op	    1326 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2646	    206974 ns/op	  39.14 MB/s	  185204 B/op	    1326 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2565	    207009 ns/op	  39.13 MB/s	  185207 B/op	    1326 allocs/op
BenchmarkUnmarshalDataset/example-8        	    2934	    206335 ns/op	  39.26 MB/s	  185208 B/op	    1326 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  742749	       683.4 ns/op	  16.10 MB/s	     821 B/op	       8 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  742015	       711.5 ns/op	  15.46 MB/s	     821 B/op	       8 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  750746	       674.0 ns/op	  16.32 MB/s	     821 B/op	       8 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  751294	       666.8 ns/op	  16.50 MB/s	     821 B/op	       8 allocs/op
BenchmarkUnmarshal/SimpleDocument/struct-8 	  803809	       694.1 ns/op	  15.85 MB/s	     821 B/op	       8 allocs/op
